
:=========== Few-shot Seg. with Matcher ===========
|             datapath: datasets                
|            benchmark: pascal_part             
|                  bsz: 1                       
|              nworker: 0                       
|                 fold: 2                       
|                nshot: 1                       
|             img_size: 518                     
| use_original_imgsize: False                   
|             log_root: output/pascal/fold2     
|            visualize: 0                       
|       dinov2_weights: models/dinov2_vitl14_pretrain.pth
|          sam_weights: models/sam_vit_h_4b8939.pth
|      points_per_side: 64                      
|      pred_iou_thresh: 0.88                    
| sel_stability_score_thresh: 0.0                     
| stability_score_thresh: 0.95                    
|           iou_filter: 0.0                     
|       box_nms_thresh: 1.0                     
|         output_layer: 3                       
| dense_multimask_output: 0                       
|       use_dense_mask: 0                       
|     multimask_output: 0                       
|          num_centers: 8                       
|              use_box: True                    
| use_points_or_centers: True                    
|         sample_range: (3, 6)                  
| max_sample_iterations: 128                     
|                alpha: 0.5                     
|                 beta: 0.5                     
|                  exp: 0.0                     
|           emd_filter: 0.0                     
|        purity_filter: 0.0                     
|      coverage_filter: 0.3                     
|     use_score_filter: False                   
| deep_score_norm_filter: 0.1                     
|    deep_score_filter: 0.33                    
| topk_scores_threshold: 0.7                     
|     num_merging_mask: 5                       
:================================================

# available GPUs: 2
using MLP layer as FFN
Pretrained weights found at models/dinov2_vitl14_pretrain.pth and loaded with msg: <All keys matched successfully>
[Batch: 0458/2500] mIoU: 31.42  |  FB-IoU: 56.72 |  0: 24.69    |  1: 33.76    |  2: 38.82    |  3: 25.99    |  4: 33.85   
[Batch: 0459/2500] mIoU: 31.44  |  FB-IoU: 56.75 |  0: 24.69    |  1: 33.76    |  2: 38.82    |  3: 26.10    |  4: 33.85   
[Batch: 0460/2500] mIoU: 31.45  |  FB-IoU: 56.75 |  0: 24.69    |  1: 33.76    |  2: 38.82    |  3: 26.10    |  4: 33.88   
[Batch: 0461/2500] mIoU: 31.36  |  FB-IoU: 56.62 |  0: 24.26    |  1: 33.76    |  2: 38.82    |  3: 26.10    |  4: 33.88   
[Batch: 0462/2500] mIoU: 31.77  |  FB-IoU: 56.80 |  0: 24.26    |  1: 35.80    |  2: 38.82    |  3: 26.10    |  4: 33.88   
[Batch: 0463/2500] mIoU: 31.78  |  FB-IoU: 56.82 |  0: 24.26    |  1: 35.80    |  2: 38.86    |  3: 26.10    |  4: 33.88   
[Batch: 0464/2500] mIoU: 31.72  |  FB-IoU: 56.83 |  0: 24.26    |  1: 35.80    |  2: 38.86    |  3: 25.78    |  4: 33.88   
[Batch: 0465/2500] mIoU: 31.74  |  FB-IoU: 56.85 |  0: 24.26    |  1: 35.80    |  2: 38.86    |  3: 25.78    |  4: 34.00   
[Batch: 0466/2500] mIoU: 31.68  |  FB-IoU: 56.73 |  0: 23.97    |  1: 35.80    |  2: 38.86    |  3: 25.78    |  4: 34.00   
[Batch: 0467/2500] mIoU: 31.65  |  FB-IoU: 56.73 |  0: 23.97    |  1: 35.66    |  2: 38.86    |  3: 25.78    |  4: 34.00   
[Batch: 0468/2500] mIoU: 31.66  |  FB-IoU: 56.73 |  0: 23.97    |  1: 35.66    |  2: 38.87    |  3: 25.78    |  4: 34.00   
[Batch: 0469/2500] mIoU: 31.68  |  FB-IoU: 56.75 |  0: 23.97    |  1: 35.66    |  2: 38.87    |  3: 25.89    |  4: 34.00   
[Batch: 0470/2500] mIoU: 31.56  |  FB-IoU: 56.61 |  0: 23.97    |  1: 35.66    |  2: 38.87    |  3: 25.89    |  4: 33.40   
[Batch: 0471/2500] mIoU: 31.55  |  FB-IoU: 56.58 |  0: 23.95    |  1: 35.66    |  2: 38.87    |  3: 25.89    |  4: 33.40   
[Batch: 0472/2500] mIoU: 31.59  |  FB-IoU: 56.60 |  0: 23.95    |  1: 35.83    |  2: 38.87    |  3: 25.89    |  4: 33.40   
[Batch: 0473/2500] mIoU: 31.51  |  FB-IoU: 56.54 |  0: 23.95    |  1: 35.83    |  2: 38.49    |  3: 25.89    |  4: 33.40   
[Batch: 0474/2500] mIoU: 31.50  |  FB-IoU: 56.56 |  0: 23.95    |  1: 35.83    |  2: 38.49    |  3: 25.83    |  4: 33.40   
[Batch: 0475/2500] mIoU: 31.58  |  FB-IoU: 56.63 |  0: 23.95    |  1: 35.83    |  2: 38.49    |  3: 25.83    |  4: 33.80   
[Batch: 0476/2500] mIoU: 31.55  |  FB-IoU: 56.57 |  0: 23.81    |  1: 35.83    |  2: 38.49    |  3: 25.83    |  4: 33.80   
[Batch: 0477/2500] mIoU: 31.58  |  FB-IoU: 56.60 |  0: 23.81    |  1: 35.97    |  2: 38.49    |  3: 25.83    |  4: 33.80   
[Batch: 0478/2500] mIoU: 31.62  |  FB-IoU: 56.63 |  0: 23.81    |  1: 35.97    |  2: 38.67    |  3: 25.83    |  4: 33.80   
[Batch: 0479/2500] mIoU: 31.66  |  FB-IoU: 56.65 |  0: 23.81    |  1: 35.97    |  2: 38.67    |  3: 26.05    |  4: 33.80   
[Batch: 0480/2500] mIoU: 31.77  |  FB-IoU: 56.75 |  0: 23.81    |  1: 35.97    |  2: 38.67    |  3: 26.05    |  4: 34.37   
[Batch: 0481/2500] mIoU: 31.79  |  FB-IoU: 56.75 |  0: 23.87    |  1: 35.97    |  2: 38.67    |  3: 26.05    |  4: 34.37   
[Batch: 0482/2500] mIoU: 31.80  |  FB-IoU: 56.77 |  0: 23.87    |  1: 36.02    |  2: 38.67    |  3: 26.05    |  4: 34.37   
[Batch: 0483/2500] mIoU: 31.77  |  FB-IoU: 56.77 |  0: 23.87    |  1: 36.02    |  2: 38.54    |  3: 26.05    |  4: 34.37   
[Batch: 0484/2500] mIoU: 31.75  |  FB-IoU: 56.78 |  0: 23.87    |  1: 36.02    |  2: 38.54    |  3: 25.96    |  4: 34.37   
[Batch: 0485/2500] mIoU: 31.76  |  FB-IoU: 56.79 |  0: 23.87    |  1: 36.02    |  2: 38.54    |  3: 25.96    |  4: 34.42   
[Batch: 0486/2500] mIoU: 31.79  |  FB-IoU: 56.82 |  0: 24.02    |  1: 36.02    |  2: 38.54    |  3: 25.96    |  4: 34.42   
[Batch: 0487/2500] mIoU: 31.93  |  FB-IoU: 56.88 |  0: 24.02    |  1: 36.69    |  2: 38.54    |  3: 25.96    |  4: 34.42   
[Batch: 0488/2500] mIoU: 31.88  |  FB-IoU: 56.84 |  0: 24.02    |  1: 36.69    |  2: 38.29    |  3: 25.96    |  4: 34.42   
[Batch: 0489/2500] mIoU: 31.89  |  FB-IoU: 56.86 |  0: 24.02    |  1: 36.69    |  2: 38.29    |  3: 26.03    |  4: 34.42   
[Batch: 0490/2500] mIoU: 31.99  |  FB-IoU: 56.93 |  0: 24.02    |  1: 36.69    |  2: 38.29    |  3: 26.03    |  4: 34.93   
[Batch: 0491/2500] mIoU: 31.99  |  FB-IoU: 56.88 |  0: 24.00    |  1: 36.69    |  2: 38.29    |  3: 26.03    |  4: 34.93   
[Batch: 0492/2500] mIoU: 32.05  |  FB-IoU: 56.92 |  0: 24.00    |  1: 36.98    |  2: 38.29    |  3: 26.03    |  4: 34.93   
[Batch: 0493/2500] mIoU: 32.10  |  FB-IoU: 56.97 |  0: 24.00    |  1: 36.98    |  2: 38.59    |  3: 26.03    |  4: 34.93   
[Batch: 0494/2500] mIoU: 32.15  |  FB-IoU: 56.99 |  0: 24.00    |  1: 36.98    |  2: 38.59    |  3: 26.26    |  4: 34.93   
[Batch: 0495/2500] mIoU: 32.13  |  FB-IoU: 56.98 |  0: 24.00    |  1: 36.98    |  2: 38.59    |  3: 26.26    |  4: 34.84   
[Batch: 0496/2500] mIoU: 32.13  |  FB-IoU: 56.95 |  0: 23.99    |  1: 36.98    |  2: 38.59    |  3: 26.26    |  4: 34.84   
[Batch: 0497/2500] mIoU: 32.14  |  FB-IoU: 56.96 |  0: 23.99    |  1: 37.00    |  2: 38.59    |  3: 26.26    |  4: 34.84   
[Batch: 0498/2500] mIoU: 32.10  |  FB-IoU: 56.94 |  0: 23.99    |  1: 37.00    |  2: 38.40    |  3: 26.26    |  4: 34.84   
[Batch: 0499/2500] mIoU: 32.13  |  FB-IoU: 56.96 |  0: 23.99    |  1: 37.00    |  2: 38.40    |  3: 26.44    |  4: 34.84   
[Batch: 0500/2500] mIoU: 32.12  |  FB-IoU: 56.93 |  0: 23.99    |  1: 37.00    |  2: 38.40    |  3: 26.44    |  4: 34.76   
[Batch: 0501/2500] mIoU: 32.09  |  FB-IoU: 56.90 |  0: 23.84    |  1: 37.00    |  2: 38.40    |  3: 26.44    |  4: 34.76   
[Batch: 0502/2500] mIoU: 32.11  |  FB-IoU: 56.92 |  0: 23.84    |  1: 37.10    |  2: 38.40    |  3: 26.44    |  4: 34.76   
[Batch: 0503/2500] mIoU: 32.12  |  FB-IoU: 56.93 |  0: 23.84    |  1: 37.10    |  2: 38.47    |  3: 26.44    |  4: 34.76   
[Batch: 0504/2500] mIoU: 32.01  |  FB-IoU: 56.93 |  0: 23.84    |  1: 37.10    |  2: 38.47    |  3: 25.88    |  4: 34.76   
[Batch: 0505/2500] mIoU: 32.01  |  FB-IoU: 56.93 |  0: 23.84    |  1: 37.10    |  2: 38.47    |  3: 25.88    |  4: 34.76   
[Batch: 0506/2500] mIoU: 31.98  |  FB-IoU: 56.85 |  0: 23.69    |  1: 37.10    |  2: 38.47    |  3: 25.88    |  4: 34.76   
[Batch: 0507/2500] mIoU: 31.94  |  FB-IoU: 56.84 |  0: 23.69    |  1: 36.91    |  2: 38.47    |  3: 25.88    |  4: 34.76   
[Batch: 0508/2500] mIoU: 31.86  |  FB-IoU: 56.78 |  0: 23.69    |  1: 36.91    |  2: 38.09    |  3: 25.88    |  4: 34.76   
[Batch: 0509/2500] mIoU: 31.86  |  FB-IoU: 56.80 |  0: 23.69    |  1: 36.91    |  2: 38.09    |  3: 25.85    |  4: 34.76   
[Batch: 0510/2500] mIoU: 31.88  |  FB-IoU: 56.81 |  0: 23.69    |  1: 36.91    |  2: 38.09    |  3: 25.85    |  4: 34.85   
[Batch: 0511/2500] mIoU: 31.88  |  FB-IoU: 56.79 |  0: 23.71    |  1: 36.91    |  2: 38.09    |  3: 25.85    |  4: 34.85   
[Batch: 0512/2500] mIoU: 31.90  |  FB-IoU: 56.81 |  0: 23.71    |  1: 36.99    |  2: 38.09    |  3: 25.85    |  4: 34.85   
[Batch: 0513/2500] mIoU: 31.82  |  FB-IoU: 56.73 |  0: 23.71    |  1: 36.99    |  2: 37.71    |  3: 25.85    |  4: 34.85   
[Batch: 0514/2500] mIoU: 31.83  |  FB-IoU: 56.75 |  0: 23.71    |  1: 36.99    |  2: 37.71    |  3: 25.89    |  4: 34.85   
[Batch: 0515/2500] mIoU: 31.84  |  FB-IoU: 56.72 |  0: 23.71    |  1: 36.99    |  2: 37.71    |  3: 25.89    |  4: 34.89   
[Batch: 0516/2500] mIoU: 31.80  |  FB-IoU: 56.68 |  0: 23.52    |  1: 36.99    |  2: 37.71    |  3: 25.89    |  4: 34.89   
[Batch: 0517/2500] mIoU: 31.84  |  FB-IoU: 56.71 |  0: 23.52    |  1: 37.16    |  2: 37.71    |  3: 25.89    |  4: 34.89   
[Batch: 0518/2500] mIoU: 31.84  |  FB-IoU: 56.72 |  0: 23.52    |  1: 37.16    |  2: 37.72    |  3: 25.89    |  4: 34.89   
[Batch: 0519/2500] mIoU: 31.81  |  FB-IoU: 56.74 |  0: 23.52    |  1: 37.16    |  2: 37.72    |  3: 25.72    |  4: 34.89   
[Batch: 0520/2500] mIoU: 31.77  |  FB-IoU: 56.70 |  0: 23.52    |  1: 37.16    |  2: 37.72    |  3: 25.72    |  4: 34.70   
[Batch: 0521/2500] mIoU: 31.78  |  FB-IoU: 56.72 |  0: 23.61    |  1: 37.16    |  2: 37.72    |  3: 25.72    |  4: 34.70   
[Batch: 0522/2500] mIoU: 31.80  |  FB-IoU: 56.74 |  0: 23.61    |  1: 37.23    |  2: 37.72    |  3: 25.72    |  4: 34.70   
[Batch: 0523/2500] mIoU: 31.75  |  FB-IoU: 56.69 |  0: 23.61    |  1: 37.23    |  2: 37.50    |  3: 25.72    |  4: 34.70   
[Batch: 0524/2500] mIoU: 31.76  |  FB-IoU: 56.71 |  0: 23.61    |  1: 37.23    |  2: 37.50    |  3: 25.73    |  4: 34.70   
[Batch: 0525/2500] mIoU: 31.82  |  FB-IoU: 56.77 |  0: 23.61    |  1: 37.23    |  2: 37.50    |  3: 25.73    |  4: 35.03   
[Batch: 0526/2500] mIoU: 31.78  |  FB-IoU: 56.68 |  0: 23.40    |  1: 37.23    |  2: 37.50    |  3: 25.73    |  4: 35.03   
[Batch: 0527/2500] mIoU: 31.80  |  FB-IoU: 56.70 |  0: 23.40    |  1: 37.35    |  2: 37.50    |  3: 25.73    |  4: 35.03   
[Batch: 0528/2500] mIoU: 31.79  |  FB-IoU: 56.69 |  0: 23.40    |  1: 37.35    |  2: 37.46    |  3: 25.73    |  4: 35.03   
[Batch: 0529/2500] mIoU: 31.82  |  FB-IoU: 56.71 |  0: 23.40    |  1: 37.35    |  2: 37.46    |  3: 25.87    |  4: 35.03   
[Batch: 0530/2500] mIoU: 31.85  |  FB-IoU: 56.72 |  0: 23.40    |  1: 37.35    |  2: 37.46    |  3: 25.87    |  4: 35.14   
[Batch: 0531/2500] mIoU: 31.85  |  FB-IoU: 56.72 |  0: 23.44    |  1: 37.35    |  2: 37.46    |  3: 25.87    |  4: 35.14   
[Batch: 0532/2500] mIoU: 31.86  |  FB-IoU: 56.75 |  0: 23.44    |  1: 37.39    |  2: 37.46    |  3: 25.87    |  4: 35.14   
[Batch: 0533/2500] mIoU: 31.88  |  FB-IoU: 56.77 |  0: 23.44    |  1: 37.39    |  2: 37.58    |  3: 25.87    |  4: 35.14   
[Batch: 0534/2500] mIoU: 31.89  |  FB-IoU: 56.79 |  0: 23.44    |  1: 37.39    |  2: 37.58    |  3: 25.88    |  4: 35.14   
[Batch: 0535/2500] mIoU: 31.82  |  FB-IoU: 56.68 |  0: 23.44    |  1: 37.39    |  2: 37.58    |  3: 25.88    |  4: 34.79   
[Batch: 0536/2500] mIoU: 31.82  |  FB-IoU: 56.68 |  0: 23.45    |  1: 37.39    |  2: 37.58    |  3: 25.88    |  4: 34.79   
[Batch: 0537/2500] mIoU: 31.66  |  FB-IoU: 56.59 |  0: 23.45    |  1: 36.62    |  2: 37.58    |  3: 25.88    |  4: 34.79   
[Batch: 0538/2500] mIoU: 31.63  |  FB-IoU: 56.56 |  0: 23.45    |  1: 36.62    |  2: 37.42    |  3: 25.88    |  4: 34.79   
[Batch: 0539/2500] mIoU: 31.69  |  FB-IoU: 56.58 |  0: 23.45    |  1: 36.62    |  2: 37.42    |  3: 26.19    |  4: 34.79   
[Batch: 0540/2500] mIoU: 31.70  |  FB-IoU: 56.59 |  0: 23.45    |  1: 36.62    |  2: 37.42    |  3: 26.19    |  4: 34.83   
[Batch: 0541/2500] mIoU: 31.71  |  FB-IoU: 56.57 |  0: 23.48    |  1: 36.62    |  2: 37.42    |  3: 26.19    |  4: 34.83   
[Batch: 0542/2500] mIoU: 31.73  |  FB-IoU: 56.59 |  0: 23.48    |  1: 36.71    |  2: 37.42    |  3: 26.19    |  4: 34.83   
[Batch: 0543/2500] mIoU: 31.78  |  FB-IoU: 56.62 |  0: 23.48    |  1: 36.71    |  2: 37.67    |  3: 26.19    |  4: 34.83   
[Batch: 0544/2500] mIoU: 31.78  |  FB-IoU: 56.64 |  0: 23.48    |  1: 36.71    |  2: 37.67    |  3: 26.23    |  4: 34.83   
[Batch: 0545/2500] mIoU: 31.78  |  FB-IoU: 56.64 |  0: 23.48    |  1: 36.71    |  2: 37.67    |  3: 26.23    |  4: 34.83   
[Batch: 0546/2500] mIoU: 31.80  |  FB-IoU: 56.63 |  0: 23.58    |  1: 36.71    |  2: 37.67    |  3: 26.23    |  4: 34.83   
[Batch: 0547/2500] mIoU: 31.89  |  FB-IoU: 56.68 |  0: 23.58    |  1: 37.14    |  2: 37.67    |  3: 26.23    |  4: 34.83   
[Batch: 0548/2500] mIoU: 31.86  |  FB-IoU: 56.67 |  0: 23.58    |  1: 37.14    |  2: 37.52    |  3: 26.23    |  4: 34.83   
[Batch: 0549/2500] mIoU: 31.84  |  FB-IoU: 56.68 |  0: 23.58    |  1: 37.14    |  2: 37.52    |  3: 26.12    |  4: 34.83   
[Batch: 0550/2500] mIoU: 31.87  |  FB-IoU: 56.71 |  0: 23.58    |  1: 37.14    |  2: 37.52    |  3: 26.12    |  4: 35.00   
[Batch: 0551/2500] mIoU: 31.87  |  FB-IoU: 56.71 |  0: 23.58    |  1: 37.14    |  2: 37.52    |  3: 26.12    |  4: 35.00   
[Batch: 0552/2500] mIoU: 31.85  |  FB-IoU: 56.72 |  0: 23.58    |  1: 37.04    |  2: 37.52    |  3: 26.12    |  4: 35.00   
[Batch: 0553/2500] mIoU: 31.85  |  FB-IoU: 56.73 |  0: 23.58    |  1: 37.04    |  2: 37.50    |  3: 26.12    |  4: 35.00   
[Batch: 0554/2500] mIoU: 31.87  |  FB-IoU: 56.75 |  0: 23.58    |  1: 37.04    |  2: 37.50    |  3: 26.25    |  4: 35.00   
[Batch: 0555/2500] mIoU: 31.88  |  FB-IoU: 56.74 |  0: 23.58    |  1: 37.04    |  2: 37.50    |  3: 26.25    |  4: 35.05   
[Batch: 0556/2500] mIoU: 31.90  |  FB-IoU: 56.74 |  0: 23.64    |  1: 37.04    |  2: 37.50    |  3: 26.25    |  4: 35.05   
[Batch: 0557/2500] mIoU: 31.90  |  FB-IoU: 56.76 |  0: 23.64    |  1: 37.05    |  2: 37.50    |  3: 26.25    |  4: 35.05   
[Batch: 0558/2500] mIoU: 31.86  |  FB-IoU: 56.73 |  0: 23.64    |  1: 37.05    |  2: 37.29    |  3: 26.25    |  4: 35.05   
[Batch: 0559/2500] mIoU: 31.87  |  FB-IoU: 56.74 |  0: 23.64    |  1: 37.05    |  2: 37.29    |  3: 26.34    |  4: 35.05   
[Batch: 0560/2500] mIoU: 31.89  |  FB-IoU: 56.76 |  0: 23.64    |  1: 37.05    |  2: 37.29    |  3: 26.34    |  4: 35.12   
[Batch: 0561/2500] mIoU: 31.91  |  FB-IoU: 56.79 |  0: 23.76    |  1: 37.05    |  2: 37.29    |  3: 26.34    |  4: 35.12   
[Batch: 0562/2500] mIoU: 31.94  |  FB-IoU: 56.81 |  0: 23.76    |  1: 37.20    |  2: 37.29    |  3: 26.34    |  4: 35.12   
[Batch: 0563/2500] mIoU: 31.99  |  FB-IoU: 56.85 |  0: 23.76    |  1: 37.20    |  2: 37.53    |  3: 26.34    |  4: 35.12   
[Batch: 0564/2500] mIoU: 32.03  |  FB-IoU: 56.87 |  0: 23.76    |  1: 37.20    |  2: 37.53    |  3: 26.52    |  4: 35.12   
[Batch: 0565/2500] mIoU: 32.06  |  FB-IoU: 56.89 |  0: 23.76    |  1: 37.20    |  2: 37.53    |  3: 26.52    |  4: 35.32   
[Batch: 0566/2500] mIoU: 32.07  |  FB-IoU: 56.89 |  0: 23.77    |  1: 37.20    |  2: 37.53    |  3: 26.52    |  4: 35.32   
[Batch: 0567/2500] mIoU: 32.12  |  FB-IoU: 56.92 |  0: 23.77    |  1: 37.45    |  2: 37.53    |  3: 26.52    |  4: 35.32   
[Batch: 0568/2500] mIoU: 32.11  |  FB-IoU: 56.92 |  0: 23.77    |  1: 37.45    |  2: 37.52    |  3: 26.52    |  4: 35.32   
[Batch: 0569/2500] mIoU: 32.10  |  FB-IoU: 56.93 |  0: 23.77    |  1: 37.45    |  2: 37.52    |  3: 26.44    |  4: 35.32   
[Batch: 0570/2500] mIoU: 32.22  |  FB-IoU: 57.03 |  0: 23.77    |  1: 37.45    |  2: 37.52    |  3: 26.44    |  4: 35.91   
[Batch: 0571/2500] mIoU: 32.24  |  FB-IoU: 57.04 |  0: 23.91    |  1: 37.45    |  2: 37.52    |  3: 26.44    |  4: 35.91   
[Batch: 0572/2500] mIoU: 32.23  |  FB-IoU: 57.05 |  0: 23.91    |  1: 37.38    |  2: 37.52    |  3: 26.44    |  4: 35.91   
[Batch: 0573/2500] mIoU: 32.24  |  FB-IoU: 57.05 |  0: 23.91    |  1: 37.38    |  2: 37.56    |  3: 26.44    |  4: 35.91   
[Batch: 0574/2500] mIoU: 32.26  |  FB-IoU: 57.07 |  0: 23.91    |  1: 37.38    |  2: 37.56    |  3: 26.53    |  4: 35.91   
[Batch: 0575/2500] mIoU: 32.23  |  FB-IoU: 57.05 |  0: 23.91    |  1: 37.38    |  2: 37.56    |  3: 26.53    |  4: 35.77   
[Batch: 0576/2500] mIoU: 32.24  |  FB-IoU: 57.06 |  0: 23.97    |  1: 37.38    |  2: 37.56    |  3: 26.53    |  4: 35.77   
[Batch: 0577/2500] mIoU: 32.33  |  FB-IoU: 57.11 |  0: 23.97    |  1: 37.83    |  2: 37.56    |  3: 26.53    |  4: 35.77   
[Batch: 0578/2500] mIoU: 32.34  |  FB-IoU: 57.13 |  0: 23.97    |  1: 37.83    |  2: 37.58    |  3: 26.53    |  4: 35.77   
[Batch: 0579/2500] mIoU: 32.34  |  FB-IoU: 57.14 |  0: 23.97    |  1: 37.83    |  2: 37.58    |  3: 26.56    |  4: 35.77   
[Batch: 0580/2500] mIoU: 32.34  |  FB-IoU: 57.13 |  0: 23.97    |  1: 37.83    |  2: 37.58    |  3: 26.56    |  4: 35.78   
[Batch: 0581/2500] mIoU: 32.36  |  FB-IoU: 57.13 |  0: 24.06    |  1: 37.83    |  2: 37.58    |  3: 26.56    |  4: 35.78   
[Batch: 0582/2500] mIoU: 32.23  |  FB-IoU: 57.06 |  0: 24.06    |  1: 37.18    |  2: 37.58    |  3: 26.56    |  4: 35.78   
[Batch: 0583/2500] mIoU: 32.09  |  FB-IoU: 56.92 |  0: 24.06    |  1: 37.18    |  2: 36.88    |  3: 26.56    |  4: 35.78   
[Batch: 0584/2500] mIoU: 32.02  |  FB-IoU: 56.92 |  0: 24.06    |  1: 37.18    |  2: 36.88    |  3: 26.20    |  4: 35.78   
[Batch: 0585/2500] mIoU: 32.00  |  FB-IoU: 56.90 |  0: 24.06    |  1: 37.18    |  2: 36.88    |  3: 26.20    |  4: 35.69   
[Batch: 0586/2500] mIoU: 31.96  |  FB-IoU: 56.86 |  0: 23.86    |  1: 37.18    |  2: 36.88    |  3: 26.20    |  4: 35.69   
[Batch: 0587/2500] mIoU: 31.95  |  FB-IoU: 56.86 |  0: 23.86    |  1: 37.11    |  2: 36.88    |  3: 26.20    |  4: 35.69   
[Batch: 0588/2500] mIoU: 31.92  |  FB-IoU: 56.84 |  0: 23.86    |  1: 37.11    |  2: 36.76    |  3: 26.20    |  4: 35.69   
[Batch: 0589/2500] mIoU: 31.91  |  FB-IoU: 56.85 |  0: 23.86    |  1: 37.11    |  2: 36.76    |  3: 26.12    |  4: 35.69   
[Batch: 0590/2500] mIoU: 31.94  |  FB-IoU: 56.88 |  0: 23.86    |  1: 37.11    |  2: 36.76    |  3: 26.12    |  4: 35.86   
[Batch: 0591/2500] mIoU: 31.94  |  FB-IoU: 56.89 |  0: 23.84    |  1: 37.11    |  2: 36.76    |  3: 26.12    |  4: 35.86   
[Batch: 0592/2500] mIoU: 31.95  |  FB-IoU: 56.91 |  0: 23.84    |  1: 37.16    |  2: 36.76    |  3: 26.12    |  4: 35.86   
[Batch: 0593/2500] mIoU: 32.01  |  FB-IoU: 56.95 |  0: 23.84    |  1: 37.16    |  2: 37.08    |  3: 26.12    |  4: 35.86   
[Batch: 0594/2500] mIoU: 32.05  |  FB-IoU: 56.97 |  0: 23.84    |  1: 37.16    |  2: 37.08    |  3: 26.32    |  4: 35.86   
[Batch: 0595/2500] mIoU: 32.09  |  FB-IoU: 57.01 |  0: 23.84    |  1: 37.16    |  2: 37.08    |  3: 26.32    |  4: 36.04   
[Batch: 0596/2500] mIoU: 32.15  |  FB-IoU: 57.02 |  0: 24.14    |  1: 37.16    |  2: 37.08    |  3: 26.32    |  4: 36.04   
[Batch: 0597/2500] mIoU: 32.13  |  FB-IoU: 57.02 |  0: 24.14    |  1: 37.09    |  2: 37.08    |  3: 26.32    |  4: 36.04   
[Batch: 0598/2500] mIoU: 32.15  |  FB-IoU: 57.03 |  0: 24.14    |  1: 37.09    |  2: 37.17    |  3: 26.32    |  4: 36.04   
[Batch: 0599/2500] mIoU: 32.14  |  FB-IoU: 57.04 |  0: 24.14    |  1: 37.09    |  2: 37.17    |  3: 26.25    |  4: 36.04   
[Batch: 0600/2500] mIoU: 32.09  |  FB-IoU: 57.00 |  0: 24.14    |  1: 37.09    |  2: 37.17    |  3: 26.25    |  4: 35.80   
[Batch: 0601/2500] mIoU: 32.07  |  FB-IoU: 56.96 |  0: 24.03    |  1: 37.09    |  2: 37.17    |  3: 26.25    |  4: 35.80   
[Batch: 0602/2500] mIoU: 32.08  |  FB-IoU: 56.97 |  0: 24.03    |  1: 37.12    |  2: 37.17    |  3: 26.25    |  4: 35.80   
[Batch: 0603/2500] mIoU: 32.09  |  FB-IoU: 57.00 |  0: 24.03    |  1: 37.12    |  2: 37.23    |  3: 26.25    |  4: 35.80   
[Batch: 0604/2500] mIoU: 32.09  |  FB-IoU: 57.01 |  0: 24.03    |  1: 37.12    |  2: 37.23    |  3: 26.27    |  4: 35.80   
[Batch: 0605/2500] mIoU: 32.07  |  FB-IoU: 56.98 |  0: 24.03    |  1: 37.12    |  2: 37.23    |  3: 26.27    |  4: 35.69   
[Batch: 0606/2500] mIoU: 32.08  |  FB-IoU: 56.99 |  0: 24.10    |  1: 37.12    |  2: 37.23    |  3: 26.27    |  4: 35.69   
[Batch: 0607/2500] mIoU: 32.10  |  FB-IoU: 57.01 |  0: 24.10    |  1: 37.19    |  2: 37.23    |  3: 26.27    |  4: 35.69   
[Batch: 0608/2500] mIoU: 32.15  |  FB-IoU: 57.07 |  0: 24.10    |  1: 37.19    |  2: 37.52    |  3: 26.27    |  4: 35.69   
[Batch: 0609/2500] mIoU: 32.22  |  FB-IoU: 57.08 |  0: 24.10    |  1: 37.19    |  2: 37.52    |  3: 26.62    |  4: 35.69   
[Batch: 0610/2500] mIoU: 32.24  |  FB-IoU: 57.10 |  0: 24.10    |  1: 37.19    |  2: 37.52    |  3: 26.62    |  4: 35.77   
[Batch: 0611/2500] mIoU: 32.19  |  FB-IoU: 57.01 |  0: 23.85    |  1: 37.19    |  2: 37.52    |  3: 26.62    |  4: 35.77   
[Batch: 0612/2500] mIoU: 32.20  |  FB-IoU: 57.02 |  0: 23.85    |  1: 37.22    |  2: 37.52    |  3: 26.62    |  4: 35.77   
[Batch: 0613/2500] mIoU: 32.10  |  FB-IoU: 56.93 |  0: 23.85    |  1: 37.22    |  2: 37.06    |  3: 26.62    |  4: 35.77   
[Batch: 0614/2500] mIoU: 32.11  |  FB-IoU: 56.94 |  0: 23.85    |  1: 37.22    |  2: 37.06    |  3: 26.63    |  4: 35.77   
[Batch: 0615/2500] mIoU: 32.11  |  FB-IoU: 56.96 |  0: 23.85    |  1: 37.22    |  2: 37.06    |  3: 26.63    |  4: 35.80   
[Batch: 0616/2500] mIoU: 32.08  |  FB-IoU: 56.92 |  0: 23.68    |  1: 37.22    |  2: 37.06    |  3: 26.63    |  4: 35.80   
[Batch: 0617/2500] mIoU: 32.08  |  FB-IoU: 56.93 |  0: 23.68    |  1: 37.24    |  2: 37.06    |  3: 26.63    |  4: 35.80   
[Batch: 0618/2500] mIoU: 32.09  |  FB-IoU: 56.95 |  0: 23.68    |  1: 37.24    |  2: 37.11    |  3: 26.63    |  4: 35.80   
[Batch: 0619/2500] mIoU: 32.11  |  FB-IoU: 56.97 |  0: 23.68    |  1: 37.24    |  2: 37.11    |  3: 26.72    |  4: 35.80   
