
:=========== Few-shot Seg. with Matcher ===========
|             datapath: datasets                
|            benchmark: pascal_part             
|                  bsz: 1                       
|              nworker: 0                       
|                 fold: 1                       
|                nshot: 1                       
|             img_size: 518                     
| use_original_imgsize: False                   
|             log_root: output/pascal/fold1     
|            visualize: 0                       
|       dinov2_weights: models/dinov2_vitl14_pretrain.pth
|          sam_weights: models/sam_vit_h_4b8939.pth
|      points_per_side: 64                      
|      pred_iou_thresh: 0.88                    
| sel_stability_score_thresh: 0.0                     
| stability_score_thresh: 0.95                    
|           iou_filter: 0.0                     
|       box_nms_thresh: 1.0                     
|         output_layer: 3                       
| dense_multimask_output: 0                       
|       use_dense_mask: 0                       
|     multimask_output: 0                       
|          num_centers: 8                       
|              use_box: True                    
| use_points_or_centers: True                    
|         sample_range: (3, 6)                  
| max_sample_iterations: 128                     
|                alpha: 0.5                     
|                 beta: 0.5                     
|                  exp: 0.0                     
|           emd_filter: 0.0                     
|        purity_filter: 0.0                     
|      coverage_filter: 0.3                     
|     use_score_filter: False                   
| deep_score_norm_filter: 0.1                     
|    deep_score_filter: 0.33                    
| topk_scores_threshold: 0.7                     
|     num_merging_mask: 5                       
:================================================

# available GPUs: 2
using MLP layer as FFN
Pretrained weights found at models/dinov2_vitl14_pretrain.pth and loaded with msg: <All keys matched successfully>
[Batch: 0165/0959] mIoU: 56.14  |  FB-IoU: 56.01 |  0: 72.41    |  1: 56.03    |  2: 36.35    |  3: 59.76   
[Batch: 0166/0959] mIoU: 56.19  |  FB-IoU: 56.10 |  0: 72.41    |  1: 56.25    |  2: 36.35    |  3: 59.76   
[Batch: 0167/0959] mIoU: 56.54  |  FB-IoU: 56.19 |  0: 72.41    |  1: 56.25    |  2: 37.75    |  3: 59.76   
[Batch: 0168/0959] mIoU: 56.54  |  FB-IoU: 56.40 |  0: 72.41    |  1: 56.25    |  2: 37.75    |  3: 59.76   
[Batch: 0169/0959] mIoU: 56.65  |  FB-IoU: 56.52 |  0: 72.83    |  1: 56.25    |  2: 37.75    |  3: 59.76   
[Batch: 0170/0959] mIoU: 56.82  |  FB-IoU: 56.56 |  0: 72.83    |  1: 56.94    |  2: 37.75    |  3: 59.76   
[Batch: 0171/0959] mIoU: 56.60  |  FB-IoU: 56.29 |  0: 72.83    |  1: 56.94    |  2: 36.88    |  3: 59.76   
[Batch: 0172/0959] mIoU: 56.71  |  FB-IoU: 56.49 |  0: 72.83    |  1: 56.94    |  2: 36.88    |  3: 60.18   
[Batch: 0173/0959] mIoU: 56.79  |  FB-IoU: 56.61 |  0: 73.17    |  1: 56.94    |  2: 36.88    |  3: 60.18   
[Batch: 0174/0959] mIoU: 56.81  |  FB-IoU: 56.51 |  0: 73.17    |  1: 56.99    |  2: 36.88    |  3: 60.18   
[Batch: 0175/0959] mIoU: 56.98  |  FB-IoU: 56.64 |  0: 73.17    |  1: 56.99    |  2: 37.58    |  3: 60.18   
[Batch: 0176/0959] mIoU: 57.00  |  FB-IoU: 56.58 |  0: 73.17    |  1: 56.99    |  2: 37.58    |  3: 60.24   
[Batch: 0177/0959] mIoU: 56.83  |  FB-IoU: 56.40 |  0: 72.50    |  1: 56.99    |  2: 37.58    |  3: 60.24   
[Batch: 0178/0959] mIoU: 56.88  |  FB-IoU: 56.46 |  0: 72.50    |  1: 57.19    |  2: 37.58    |  3: 60.24   
[Batch: 0179/0959] mIoU: 56.67  |  FB-IoU: 56.32 |  0: 72.50    |  1: 57.19    |  2: 36.76    |  3: 60.24   
[Batch: 0180/0959] mIoU: 56.69  |  FB-IoU: 56.37 |  0: 72.50    |  1: 57.19    |  2: 36.76    |  3: 60.31   
[Batch: 0181/0959] mIoU: 56.74  |  FB-IoU: 56.51 |  0: 72.71    |  1: 57.19    |  2: 36.76    |  3: 60.31   
[Batch: 0182/0959] mIoU: 56.89  |  FB-IoU: 56.64 |  0: 72.71    |  1: 57.78    |  2: 36.76    |  3: 60.31   
[Batch: 0183/0959] mIoU: 56.94  |  FB-IoU: 56.81 |  0: 72.71    |  1: 57.78    |  2: 36.95    |  3: 60.31   
[Batch: 0184/0959] mIoU: 57.04  |  FB-IoU: 56.88 |  0: 72.71    |  1: 57.78    |  2: 36.95    |  3: 60.73   
[Batch: 0185/0959] mIoU: 57.12  |  FB-IoU: 56.97 |  0: 73.03    |  1: 57.78    |  2: 36.95    |  3: 60.73   
[Batch: 0186/0959] mIoU: 57.06  |  FB-IoU: 56.85 |  0: 73.03    |  1: 57.55    |  2: 36.95    |  3: 60.73   
[Batch: 0187/0959] mIoU: 57.07  |  FB-IoU: 57.02 |  0: 73.03    |  1: 57.55    |  2: 36.96    |  3: 60.73   
[Batch: 0188/0959] mIoU: 57.24  |  FB-IoU: 57.19 |  0: 73.03    |  1: 57.55    |  2: 36.96    |  3: 61.42   
[Batch: 0189/0959] mIoU: 57.35  |  FB-IoU: 57.34 |  0: 73.48    |  1: 57.55    |  2: 36.96    |  3: 61.42   
[Batch: 0190/0959] mIoU: 57.40  |  FB-IoU: 57.37 |  0: 73.48    |  1: 57.74    |  2: 36.96    |  3: 61.42   
[Batch: 0191/0959] mIoU: 57.23  |  FB-IoU: 57.20 |  0: 73.48    |  1: 57.74    |  2: 36.26    |  3: 61.42   
[Batch: 0192/0959] mIoU: 57.16  |  FB-IoU: 57.09 |  0: 73.48    |  1: 57.74    |  2: 36.26    |  3: 61.14   
[Batch: 0193/0959] mIoU: 57.21  |  FB-IoU: 57.20 |  0: 73.69    |  1: 57.74    |  2: 36.26    |  3: 61.14   
[Batch: 0194/0959] mIoU: 57.10  |  FB-IoU: 57.12 |  0: 73.69    |  1: 57.30    |  2: 36.26    |  3: 61.14   
[Batch: 0195/0959] mIoU: 56.83  |  FB-IoU: 56.87 |  0: 73.69    |  1: 57.30    |  2: 35.20    |  3: 61.14   
[Batch: 0196/0959] mIoU: 57.04  |  FB-IoU: 57.03 |  0: 73.69    |  1: 57.30    |  2: 35.20    |  3: 61.97   
[Batch: 0197/0959] mIoU: 57.12  |  FB-IoU: 57.14 |  0: 74.02    |  1: 57.30    |  2: 35.20    |  3: 61.97   
[Batch: 0198/0959] mIoU: 57.21  |  FB-IoU: 57.24 |  0: 74.02    |  1: 57.63    |  2: 35.20    |  3: 61.97   
[Batch: 0199/0959] mIoU: 57.15  |  FB-IoU: 57.26 |  0: 74.02    |  1: 57.63    |  2: 34.97    |  3: 61.97   
[Batch: 0200/0959] mIoU: 57.21  |  FB-IoU: 57.32 |  0: 74.02    |  1: 57.63    |  2: 34.97    |  3: 62.21   
[Batch: 0201/0959] mIoU: 57.22  |  FB-IoU: 57.38 |  0: 74.06    |  1: 57.63    |  2: 34.97    |  3: 62.21   
[Batch: 0202/0959] mIoU: 57.20  |  FB-IoU: 57.29 |  0: 74.06    |  1: 57.57    |  2: 34.97    |  3: 62.21   
[Batch: 0203/0959] mIoU: 57.23  |  FB-IoU: 57.46 |  0: 74.06    |  1: 57.57    |  2: 35.10    |  3: 62.21   
[Batch: 0204/0959] mIoU: 57.05  |  FB-IoU: 57.29 |  0: 74.06    |  1: 57.57    |  2: 35.10    |  3: 61.49   
[Batch: 0205/0959] mIoU: 57.02  |  FB-IoU: 57.31 |  0: 73.93    |  1: 57.57    |  2: 35.10    |  3: 61.49   
[Batch: 0206/0959] mIoU: 57.02  |  FB-IoU: 57.35 |  0: 73.93    |  1: 57.55    |  2: 35.10    |  3: 61.49   
[Batch: 0207/0959] mIoU: 57.15  |  FB-IoU: 57.42 |  0: 73.93    |  1: 57.55    |  2: 35.63    |  3: 61.49   
[Batch: 0208/0959] mIoU: 57.23  |  FB-IoU: 57.55 |  0: 73.93    |  1: 57.55    |  2: 35.63    |  3: 61.82   
[Batch: 0209/0959] mIoU: 57.21  |  FB-IoU: 57.57 |  0: 73.83    |  1: 57.55    |  2: 35.63    |  3: 61.82   
[Batch: 0210/0959] mIoU: 57.34  |  FB-IoU: 57.67 |  0: 73.83    |  1: 58.08    |  2: 35.63    |  3: 61.82   
[Batch: 0211/0959] mIoU: 57.24  |  FB-IoU: 57.53 |  0: 73.83    |  1: 58.08    |  2: 35.23    |  3: 61.82   
[Batch: 0212/0959] mIoU: 57.25  |  FB-IoU: 57.52 |  0: 73.83    |  1: 58.08    |  2: 35.23    |  3: 61.87   
[Batch: 0213/0959] mIoU: 57.31  |  FB-IoU: 57.60 |  0: 74.05    |  1: 58.08    |  2: 35.23    |  3: 61.87   
[Batch: 0214/0959] mIoU: 57.31  |  FB-IoU: 57.66 |  0: 74.05    |  1: 58.08    |  2: 35.23    |  3: 61.87   
[Batch: 0215/0959] mIoU: 57.50  |  FB-IoU: 57.66 |  0: 74.05    |  1: 58.08    |  2: 36.00    |  3: 61.87   
[Batch: 0216/0959] mIoU: 57.60  |  FB-IoU: 57.81 |  0: 74.05    |  1: 58.08    |  2: 36.00    |  3: 62.25   
[Batch: 0217/0959] mIoU: 57.70  |  FB-IoU: 57.94 |  0: 74.45    |  1: 58.08    |  2: 36.00    |  3: 62.25   
[Batch: 0218/0959] mIoU: 57.73  |  FB-IoU: 58.00 |  0: 74.45    |  1: 58.24    |  2: 36.00    |  3: 62.25   
[Batch: 0219/0959] mIoU: 57.67  |  FB-IoU: 57.85 |  0: 74.45    |  1: 58.24    |  2: 35.74    |  3: 62.25   
[Batch: 0220/0959] mIoU: 57.54  |  FB-IoU: 57.71 |  0: 74.45    |  1: 58.24    |  2: 35.74    |  3: 61.72   
[Batch: 0221/0959] mIoU: 57.33  |  FB-IoU: 57.51 |  0: 73.63    |  1: 58.24    |  2: 35.74    |  3: 61.72   
[Batch: 0222/0959] mIoU: 57.38  |  FB-IoU: 57.58 |  0: 73.63    |  1: 58.45    |  2: 35.74    |  3: 61.72   
[Batch: 0223/0959] mIoU: 57.37  |  FB-IoU: 57.73 |  0: 73.63    |  1: 58.45    |  2: 35.71    |  3: 61.72   
[Batch: 0224/0959] mIoU: 56.99  |  FB-IoU: 57.34 |  0: 73.63    |  1: 58.45    |  2: 35.71    |  3: 60.20   
[Batch: 0225/0959] mIoU: 57.04  |  FB-IoU: 57.39 |  0: 73.83    |  1: 58.45    |  2: 35.71    |  3: 60.20   
[Batch: 0226/0959] mIoU: 56.91  |  FB-IoU: 57.20 |  0: 73.83    |  1: 57.92    |  2: 35.71    |  3: 60.20   
[Batch: 0227/0959] mIoU: 56.94  |  FB-IoU: 57.29 |  0: 73.83    |  1: 57.92    |  2: 35.83    |  3: 60.20   
[Batch: 0228/0959] mIoU: 57.04  |  FB-IoU: 57.36 |  0: 73.83    |  1: 57.92    |  2: 35.83    |  3: 60.57   
[Batch: 0229/0959] mIoU: 57.06  |  FB-IoU: 57.46 |  0: 73.93    |  1: 57.92    |  2: 35.83    |  3: 60.57   
[Batch: 0230/0959] mIoU: 57.10  |  FB-IoU: 57.52 |  0: 73.93    |  1: 58.07    |  2: 35.83    |  3: 60.57   
[Batch: 0231/0959] mIoU: 57.14  |  FB-IoU: 57.60 |  0: 73.93    |  1: 58.07    |  2: 36.00    |  3: 60.57   
[Batch: 0232/0959] mIoU: 57.18  |  FB-IoU: 57.70 |  0: 73.93    |  1: 58.07    |  2: 36.00    |  3: 60.71   
[Batch: 0233/0959] mIoU: 57.21  |  FB-IoU: 57.75 |  0: 74.05    |  1: 58.07    |  2: 36.00    |  3: 60.71   
[Batch: 0234/0959] mIoU: 57.10  |  FB-IoU: 57.61 |  0: 74.05    |  1: 57.63    |  2: 36.00    |  3: 60.71   
[Batch: 0235/0959] mIoU: 57.21  |  FB-IoU: 57.74 |  0: 74.05    |  1: 57.63    |  2: 36.44    |  3: 60.71   
[Batch: 0236/0959] mIoU: 57.17  |  FB-IoU: 57.65 |  0: 74.05    |  1: 57.63    |  2: 36.44    |  3: 60.54   
[Batch: 0237/0959] mIoU: 57.10  |  FB-IoU: 57.58 |  0: 73.79    |  1: 57.63    |  2: 36.44    |  3: 60.54   
[Batch: 0238/0959] mIoU: 57.16  |  FB-IoU: 57.58 |  0: 73.79    |  1: 57.89    |  2: 36.44    |  3: 60.54   
[Batch: 0239/0959] mIoU: 57.10  |  FB-IoU: 57.53 |  0: 73.79    |  1: 57.89    |  2: 36.20    |  3: 60.54   
[Batch: 0240/0959] mIoU: 57.07  |  FB-IoU: 57.55 |  0: 73.79    |  1: 57.89    |  2: 36.20    |  3: 60.43   
[Batch: 0241/0959] mIoU: 57.04  |  FB-IoU: 57.52 |  0: 73.65    |  1: 57.89    |  2: 36.20    |  3: 60.43   
[Batch: 0242/0959] mIoU: 56.83  |  FB-IoU: 57.26 |  0: 73.65    |  1: 57.07    |  2: 36.20    |  3: 60.43   
[Batch: 0243/0959] mIoU: 56.61  |  FB-IoU: 56.94 |  0: 73.65    |  1: 57.07    |  2: 35.29    |  3: 60.43   
[Batch: 0244/0959] mIoU: 56.44  |  FB-IoU: 56.84 |  0: 73.65    |  1: 57.07    |  2: 35.29    |  3: 59.75   
[Batch: 0245/0959] mIoU: 56.48  |  FB-IoU: 56.91 |  0: 73.81    |  1: 57.07    |  2: 35.29    |  3: 59.75   
[Batch: 0246/0959] mIoU: 56.41  |  FB-IoU: 56.82 |  0: 73.81    |  1: 56.81    |  2: 35.29    |  3: 59.75   
[Batch: 0247/0959] mIoU: 56.24  |  FB-IoU: 56.55 |  0: 73.81    |  1: 56.81    |  2: 34.58    |  3: 59.75   
[Batch: 0248/0959] mIoU: 56.35  |  FB-IoU: 56.59 |  0: 73.81    |  1: 56.81    |  2: 34.58    |  3: 60.19   
[Batch: 0249/0959] mIoU: 56.24  |  FB-IoU: 56.50 |  0: 73.39    |  1: 56.81    |  2: 34.58    |  3: 60.19   
[Batch: 0250/0959] mIoU: 56.17  |  FB-IoU: 56.42 |  0: 73.39    |  1: 56.52    |  2: 34.58    |  3: 60.19   
[Batch: 0251/0959] mIoU: 55.97  |  FB-IoU: 56.12 |  0: 73.39    |  1: 56.52    |  2: 33.78    |  3: 60.19   
[Batch: 0252/0959] mIoU: 56.11  |  FB-IoU: 56.25 |  0: 73.39    |  1: 56.52    |  2: 33.78    |  3: 60.76   
[Batch: 0253/0959] mIoU: 56.13  |  FB-IoU: 56.30 |  0: 73.47    |  1: 56.52    |  2: 33.78    |  3: 60.76   
[Batch: 0254/0959] mIoU: 56.21  |  FB-IoU: 56.42 |  0: 73.47    |  1: 56.81    |  2: 33.78    |  3: 60.76   
[Batch: 0255/0959] mIoU: 56.18  |  FB-IoU: 56.41 |  0: 73.47    |  1: 56.81    |  2: 33.69    |  3: 60.76   
[Batch: 0256/0959] mIoU: 56.18  |  FB-IoU: 56.45 |  0: 73.47    |  1: 56.81    |  2: 33.69    |  3: 60.74   
[Batch: 0257/0959] mIoU: 56.07  |  FB-IoU: 56.41 |  0: 73.04    |  1: 56.81    |  2: 33.69    |  3: 60.74   
[Batch: 0258/0959] mIoU: 56.14  |  FB-IoU: 56.50 |  0: 73.04    |  1: 57.09    |  2: 33.69    |  3: 60.74   
[Batch: 0259/0959] mIoU: 56.29  |  FB-IoU: 56.50 |  0: 73.04    |  1: 57.09    |  2: 34.31    |  3: 60.74   
[Batch: 0260/0959] mIoU: 56.42  |  FB-IoU: 56.63 |  0: 73.04    |  1: 57.09    |  2: 34.31    |  3: 61.24   
[Batch: 0261/0959] mIoU: 56.38  |  FB-IoU: 56.59 |  0: 72.86    |  1: 57.09    |  2: 34.31    |  3: 61.24   
[Batch: 0262/0959] mIoU: 56.46  |  FB-IoU: 56.64 |  0: 72.86    |  1: 57.44    |  2: 34.31    |  3: 61.24   
[Batch: 0263/0959] mIoU: 56.42  |  FB-IoU: 56.58 |  0: 72.86    |  1: 57.44    |  2: 34.12    |  3: 61.24   
[Batch: 0264/0959] mIoU: 56.40  |  FB-IoU: 56.60 |  0: 72.86    |  1: 57.44    |  2: 34.12    |  3: 61.17   
[Batch: 0265/0959] mIoU: 56.44  |  FB-IoU: 56.71 |  0: 73.03    |  1: 57.44    |  2: 34.12    |  3: 61.17   
[Batch: 0266/0959] mIoU: 56.47  |  FB-IoU: 56.74 |  0: 73.03    |  1: 57.54    |  2: 34.12    |  3: 61.17   
[Batch: 0267/0959] mIoU: 56.53  |  FB-IoU: 56.60 |  0: 73.03    |  1: 57.54    |  2: 34.37    |  3: 61.17   
[Batch: 0268/0959] mIoU: 56.65  |  FB-IoU: 56.71 |  0: 73.03    |  1: 57.54    |  2: 34.37    |  3: 61.63   
[Batch: 0269/0959] mIoU: 56.61  |  FB-IoU: 56.67 |  0: 72.88    |  1: 57.54    |  2: 34.37    |  3: 61.63   
[Batch: 0270/0959] mIoU: 56.68  |  FB-IoU: 56.74 |  0: 72.88    |  1: 57.83    |  2: 34.37    |  3: 61.63   
[Batch: 0271/0959] mIoU: 56.68  |  FB-IoU: 56.78 |  0: 72.88    |  1: 57.83    |  2: 34.37    |  3: 61.63   
[Batch: 0272/0959] mIoU: 56.63  |  FB-IoU: 56.72 |  0: 72.88    |  1: 57.83    |  2: 34.37    |  3: 61.45   
[Batch: 0273/0959] mIoU: 56.70  |  FB-IoU: 56.82 |  0: 73.16    |  1: 57.83    |  2: 34.37    |  3: 61.45   
[Batch: 0274/0959] mIoU: 56.80  |  FB-IoU: 56.89 |  0: 73.16    |  1: 58.22    |  2: 34.37    |  3: 61.45   
[Batch: 0275/0959] mIoU: 56.93  |  FB-IoU: 57.01 |  0: 73.16    |  1: 58.22    |  2: 34.87    |  3: 61.45   
[Batch: 0276/0959] mIoU: 56.95  |  FB-IoU: 57.02 |  0: 73.16    |  1: 58.22    |  2: 34.87    |  3: 61.56   
[Batch: 0277/0959] mIoU: 56.89  |  FB-IoU: 56.96 |  0: 72.91    |  1: 58.22    |  2: 34.87    |  3: 61.56   
[Batch: 0278/0959] mIoU: 56.90  |  FB-IoU: 57.02 |  0: 72.91    |  1: 58.26    |  2: 34.87    |  3: 61.56   
[Batch: 0279/0959] mIoU: 56.86  |  FB-IoU: 56.88 |  0: 72.91    |  1: 58.26    |  2: 34.69    |  3: 61.56   
[Batch: 0280/0959] mIoU: 57.00  |  FB-IoU: 56.98 |  0: 72.91    |  1: 58.26    |  2: 34.69    |  3: 62.12   
[Batch: 0281/0959] mIoU: 57.00  |  FB-IoU: 56.99 |  0: 72.91    |  1: 58.26    |  2: 34.69    |  3: 62.12   
[Batch: 0282/0959] mIoU: 56.94  |  FB-IoU: 56.92 |  0: 72.91    |  1: 58.04    |  2: 34.69    |  3: 62.12   
[Batch: 0283/0959] mIoU: 57.01  |  FB-IoU: 56.99 |  0: 72.91    |  1: 58.04    |  2: 34.96    |  3: 62.12   
[Batch: 0284/0959] mIoU: 57.02  |  FB-IoU: 56.97 |  0: 72.91    |  1: 58.04    |  2: 34.96    |  3: 62.19   
[Batch: 0285/0959] mIoU: 57.01  |  FB-IoU: 56.98 |  0: 72.84    |  1: 58.04    |  2: 34.96    |  3: 62.19   
[Batch: 0286/0959] mIoU: 56.99  |  FB-IoU: 56.91 |  0: 72.84    |  1: 57.99    |  2: 34.96    |  3: 62.19   
[Batch: 0287/0959] mIoU: 56.98  |  FB-IoU: 57.01 |  0: 72.84    |  1: 57.99    |  2: 34.89    |  3: 62.19   
[Batch: 0288/0959] mIoU: 56.87  |  FB-IoU: 56.89 |  0: 72.84    |  1: 57.99    |  2: 34.89    |  3: 61.77   
[Batch: 0289/0959] mIoU: 56.93  |  FB-IoU: 56.94 |  0: 73.07    |  1: 57.99    |  2: 34.89    |  3: 61.77   
[Batch: 0290/0959] mIoU: 56.93  |  FB-IoU: 57.01 |  0: 73.07    |  1: 58.01    |  2: 34.89    |  3: 61.77   
[Batch: 0291/0959] mIoU: 56.78  |  FB-IoU: 56.77 |  0: 73.07    |  1: 58.01    |  2: 34.26    |  3: 61.77   
[Batch: 0292/0959] mIoU: 56.77  |  FB-IoU: 56.73 |  0: 73.07    |  1: 58.01    |  2: 34.26    |  3: 61.74   
[Batch: 0293/0959] mIoU: 56.69  |  FB-IoU: 56.64 |  0: 72.73    |  1: 58.01    |  2: 34.26    |  3: 61.74   
[Batch: 0294/0959] mIoU: 56.67  |  FB-IoU: 56.61 |  0: 72.73    |  1: 57.96    |  2: 34.26    |  3: 61.74   
[Batch: 0295/0959] mIoU: 56.65  |  FB-IoU: 56.66 |  0: 72.73    |  1: 57.96    |  2: 34.15    |  3: 61.74   
[Batch: 0296/0959] mIoU: 56.76  |  FB-IoU: 56.76 |  0: 72.73    |  1: 57.96    |  2: 34.15    |  3: 62.18   
[Batch: 0297/0959] mIoU: 56.66  |  FB-IoU: 56.66 |  0: 72.35    |  1: 57.96    |  2: 34.15    |  3: 62.18   
[Batch: 0298/0959] mIoU: 56.80  |  FB-IoU: 56.71 |  0: 72.35    |  1: 58.50    |  2: 34.15    |  3: 62.18   
[Batch: 0299/0959] mIoU: 56.78  |  FB-IoU: 56.65 |  0: 72.35    |  1: 58.50    |  2: 34.09    |  3: 62.18   
[Batch: 0300/0959] mIoU: 56.61  |  FB-IoU: 56.50 |  0: 72.35    |  1: 58.50    |  2: 34.09    |  3: 61.50   
[Batch: 0301/0959] mIoU: 56.63  |  FB-IoU: 56.53 |  0: 72.44    |  1: 58.50    |  2: 34.09    |  3: 61.50   
[Batch: 0302/0959] mIoU: 56.65  |  FB-IoU: 56.63 |  0: 72.44    |  1: 58.57    |  2: 34.09    |  3: 61.50   
[Batch: 0303/0959] mIoU: 56.69  |  FB-IoU: 56.75 |  0: 72.44    |  1: 58.57    |  2: 34.23    |  3: 61.50   
[Batch: 0304/0959] mIoU: 56.65  |  FB-IoU: 56.79 |  0: 72.44    |  1: 58.57    |  2: 34.23    |  3: 61.34   
[Batch: 0305/0959] mIoU: 56.70  |  FB-IoU: 56.86 |  0: 72.67    |  1: 58.57    |  2: 34.23    |  3: 61.34   
[Batch: 0306/0959] mIoU: 56.77  |  FB-IoU: 56.96 |  0: 72.67    |  1: 58.86    |  2: 34.23    |  3: 61.34   
[Batch: 0307/0959] mIoU: 56.85  |  FB-IoU: 57.06 |  0: 72.67    |  1: 58.86    |  2: 34.55    |  3: 61.34   
[Batch: 0308/0959] mIoU: 56.59  |  FB-IoU: 56.80 |  0: 72.67    |  1: 58.86    |  2: 34.55    |  3: 60.27   
[Batch: 0309/0959] mIoU: 56.56  |  FB-IoU: 56.81 |  0: 72.56    |  1: 58.86    |  2: 34.55    |  3: 60.27   
[Batch: 0310/0959] mIoU: 56.63  |  FB-IoU: 56.89 |  0: 72.56    |  1: 59.15    |  2: 34.55    |  3: 60.27   
[Batch: 0311/0959] mIoU: 56.54  |  FB-IoU: 56.83 |  0: 72.56    |  1: 59.15    |  2: 34.16    |  3: 60.27   
[Batch: 0312/0959] mIoU: 56.60  |  FB-IoU: 56.93 |  0: 72.56    |  1: 59.15    |  2: 34.16    |  3: 60.51   
[Batch: 0313/0959] mIoU: 56.53  |  FB-IoU: 56.85 |  0: 72.29    |  1: 59.15    |  2: 34.16    |  3: 60.51   
[Batch: 0314/0959] mIoU: 56.38  |  FB-IoU: 56.74 |  0: 72.29    |  1: 58.54    |  2: 34.16    |  3: 60.51   
[Batch: 0315/0959] mIoU: 56.41  |  FB-IoU: 56.82 |  0: 72.29    |  1: 58.54    |  2: 34.30    |  3: 60.51   
[Batch: 0316/0959] mIoU: 56.47  |  FB-IoU: 56.86 |  0: 72.29    |  1: 58.54    |  2: 34.30    |  3: 60.74   
[Batch: 0317/0959] mIoU: 56.55  |  FB-IoU: 56.95 |  0: 72.61    |  1: 58.54    |  2: 34.30    |  3: 60.74   
[Batch: 0318/0959] mIoU: 56.48  |  FB-IoU: 56.89 |  0: 72.61    |  1: 58.27    |  2: 34.30    |  3: 60.74   
[Batch: 0319/0959] mIoU: 56.57  |  FB-IoU: 56.95 |  0: 72.61    |  1: 58.27    |  2: 34.66    |  3: 60.74   
[Batch: 0320/0959] mIoU: 56.64  |  FB-IoU: 56.99 |  0: 72.61    |  1: 58.27    |  2: 34.66    |  3: 61.02   
[Batch: 0321/0959] mIoU: 56.70  |  FB-IoU: 57.06 |  0: 72.85    |  1: 58.27    |  2: 34.66    |  3: 61.02   
[Batch: 0322/0959] mIoU: 56.51  |  FB-IoU: 56.87 |  0: 72.85    |  1: 57.50    |  2: 34.66    |  3: 61.02   
[Batch: 0323/0959] mIoU: 56.35  |  FB-IoU: 56.70 |  0: 72.85    |  1: 57.50    |  2: 34.03    |  3: 61.02   
[Batch: 0324/0959] mIoU: 56.44  |  FB-IoU: 56.78 |  0: 72.85    |  1: 57.50    |  2: 34.03    |  3: 61.36   
[Batch: 0325/0959] mIoU: 56.36  |  FB-IoU: 56.75 |  0: 72.54    |  1: 57.50    |  2: 34.03    |  3: 61.36   
[Batch: 0326/0959] mIoU: 56.44  |  FB-IoU: 56.81 |  0: 72.54    |  1: 57.83    |  2: 34.03    |  3: 61.36   
[Batch: 0327/0959] mIoU: 56.29  |  FB-IoU: 56.63 |  0: 72.54    |  1: 57.83    |  2: 33.42    |  3: 61.36   
[Batch: 0328/0959] mIoU: 56.37  |  FB-IoU: 56.68 |  0: 72.54    |  1: 57.83    |  2: 33.42    |  3: 61.66   
[Batch: 0329/0959] mIoU: 56.35  |  FB-IoU: 56.70 |  0: 72.47    |  1: 57.83    |  2: 33.42    |  3: 61.66   
[Batch: 0330/0959] mIoU: 56.44  |  FB-IoU: 56.74 |  0: 72.47    |  1: 58.18    |  2: 33.42    |  3: 61.66   
[Batch: 0331/0959] mIoU: 56.39  |  FB-IoU: 56.63 |  0: 72.47    |  1: 58.18    |  2: 33.23    |  3: 61.66   
[Batch: 0332/0959] mIoU: 56.33  |  FB-IoU: 56.56 |  0: 72.47    |  1: 58.18    |  2: 33.23    |  3: 61.44   
[Batch: 0333/0959] mIoU: 56.32  |  FB-IoU: 56.55 |  0: 72.43    |  1: 58.18    |  2: 33.23    |  3: 61.44   
[Batch: 0334/0959] mIoU: 56.33  |  FB-IoU: 56.52 |  0: 72.43    |  1: 58.21    |  2: 33.23    |  3: 61.44   
[Batch: 0335/0959] mIoU: 56.20  |  FB-IoU: 56.32 |  0: 72.43    |  1: 58.21    |  2: 32.71    |  3: 61.44   
[Batch: 0336/0959] mIoU: 56.20  |  FB-IoU: 56.37 |  0: 72.43    |  1: 58.21    |  2: 32.71    |  3: 61.46   
[Batch: 0337/0959] mIoU: 56.20  |  FB-IoU: 56.37 |  0: 72.43    |  1: 58.21    |  2: 32.71    |  3: 61.46   
[Batch: 0338/0959] mIoU: 56.20  |  FB-IoU: 56.39 |  0: 72.43    |  1: 58.19    |  2: 32.71    |  3: 61.46   
[Batch: 0339/0959] mIoU: 56.19  |  FB-IoU: 56.50 |  0: 72.43    |  1: 58.19    |  2: 32.69    |  3: 61.46   
[Batch: 0340/0959] mIoU: 56.24  |  FB-IoU: 56.59 |  0: 72.43    |  1: 58.19    |  2: 32.69    |  3: 61.64   
[Batch: 0341/0959] mIoU: 56.22  |  FB-IoU: 56.59 |  0: 72.35    |  1: 58.19    |  2: 32.69    |  3: 61.64   
[Batch: 0342/0959] mIoU: 56.14  |  FB-IoU: 56.54 |  0: 72.35    |  1: 57.89    |  2: 32.69    |  3: 61.64   
[Batch: 0343/0959] mIoU: 56.04  |  FB-IoU: 56.35 |  0: 72.35    |  1: 57.89    |  2: 32.29    |  3: 61.64   
[Batch: 0344/0959] mIoU: 56.03  |  FB-IoU: 56.31 |  0: 72.35    |  1: 57.89    |  2: 32.29    |  3: 61.57   
[Batch: 0345/0959] mIoU: 56.03  |  FB-IoU: 56.34 |  0: 72.36    |  1: 57.89    |  2: 32.29    |  3: 61.57   
[Batch: 0346/0959] mIoU: 56.10  |  FB-IoU: 56.40 |  0: 72.36    |  1: 58.16    |  2: 32.29    |  3: 61.57   
